"lab_proj_name","Project_Focus","fiscal_year","County","State","Pedon","user_pedon_id","taxon_name","taxonomic_order","taxonomic_suborder","taxonomic_great_group","Lat_Site","Long_Site","Lat_County_Centroid","Long_County_Centroid","Layer","horizon_designation","horz_desgn_master","Top_depth_cm","Bottom_depth_cm","smp_id","scan_path_name","rep_id","pH, 1:1 Soil-Water Suspension","Clay","Carbon, Total","Nitrogen, Total","Bulk Density, <2mm Fraction, Ovendry","Bulk Density, <2mm Fraction, 1/3 Bar","Calcium, NH4OAc Extractable, 2M KCl displacement","Potassium, NH4OAc Extractable, 2M KCl displacement","CEC, NH4OAc, pH 7.0, 2M KCl displacement","Phosphorus, Mehlich3 Extractable","Phosphorus, Olsen Extractable","Estimated Organic Carbon","Silt, Total","Sand, Total"
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS01.0",4,7.72,42.752413,0.22275282,0.05303639,NA,NA,21.9386003,NA,26.5685025,NA,NA,NA,51.4,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS04.0",4,NA,NA,NA,NA,1.82381305,NA,NA,NA,NA,NA,NA,NA,NA,5.8
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS02.0",4,NA,NA,NA,NA,NA,NA,NA,0.334355,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03310","3Btkg1","B",152,173,289217,"289217XS03.0",4,NA,NA,NA,NA,NA,1.40417016,NA,NA,NA,NA,NA,0.2548,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS03.0",1,NA,NA,NA,NA,1.72047476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS02.0",1,7.86,NA,NA,0.03208258,NA,NA,NA,NA,NA,NA,NA,0.1696,46.5,6
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS01.0",1,NA,47.4901741,0.1604129,NA,NA,1.41942994,25.0223573,0.4125928,30.4157218,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS04.0",2,NA,47.4901741,0.1604129,NA,NA,1.41942994,25.0223573,0.4125928,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS01.0",2,7.86,NA,NA,NA,1.72047476,NA,NA,NA,NA,NA,NA,0.1696,46.5,6
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS03.0",2,NA,NA,NA,0.03208258,NA,NA,NA,NA,30.4157218,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS03.0",3,7.86,NA,0.1604129,NA,NA,1.41942994,25.0223573,0.4125928,NA,NA,NA,NA,46.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS02.0",3,NA,47.4901741,NA,NA,1.72047476,NA,NA,NA,30.4157218,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS04.0",3,NA,NA,NA,0.03208258,NA,NA,NA,NA,NA,NA,NA,0.1696,NA,6
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS02.0",4,NA,NA,0.1604129,NA,NA,1.41942994,25.0223573,0.4125928,NA,NA,NA,NA,NA,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS04.0",4,7.86,NA,NA,NA,1.72047476,NA,NA,NA,30.4157218,NA,NA,NA,46.5,NA
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS03.0",4,NA,47.4901741,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1696,NA,6
"C2019USKS034","NSF Kansas Microbiome",2019,"Franklin","Kansas","19N0575","S2019KS059001","Woodson","mollisols","aquolls","argiaquolls",38.53867,-95.24809,38.56434,-95.28267,"19N03311","3Btkg2","B",173,200,289218,"289218XS01.0",4,NA,NA,NA,0.03208258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS02.0",1,NA,NA,NA,0.23607362,NA,NA,48.8876757,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS03.0",1,NA,30.6666525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS01.0",1,7.77,NA,2.24783146,NA,NA,NA,NA,2.5806827,25.744852,NA,NA,NA,62.1,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8399852,NA,1.9296,NA,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS02.0",2,NA,30.6666525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS04.0",2,7.77,NA,2.24783146,0.23607362,NA,NA,NA,2.5806827,25.744852,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS01.0",2,NA,NA,NA,NA,NA,NA,48.8876757,NA,NA,31.8399852,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS03.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9296,62.1,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS03.0",3,7.77,NA,2.24783146,0.23607362,NA,NA,48.8876757,2.5806827,25.744852,31.8399852,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS04.0",3,NA,30.6666525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.1,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS02.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9296,NA,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS02.0",4,7.77,NA,2.24783146,NA,NA,NA,NA,2.5806827,25.744852,31.8399852,NA,NA,62.1,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS04.0",4,NA,NA,NA,NA,NA,NA,48.8876757,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03617","Ap11","A",0,5,289959,"289959XS01.0",4,NA,30.6666525,NA,0.23607362,NA,NA,NA,NA,NA,NA,NA,1.9296,NA,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS02.0",1,NA,30.9774255,NA,NA,NA,NA,NA,NA,NA,14.8638709,NA,1.3356,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS03.0",1,NA,NA,1.68222283,NA,NA,NA,NA,NA,24.0978065,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS04.0",1,7.82,NA,NA,0.17437676,NA,NA,55.153491,2.1676699,NA,NA,NA,NA,61.8,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS01.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS01.0",2,NA,NA,NA,NA,NA,NA,NA,NA,24.0978065,14.8638709,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS02.0",2,7.82,NA,1.68222283,NA,NA,NA,55.153491,2.1676699,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS04.0",2,NA,30.9774255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS03.0",2,NA,NA,NA,0.17437676,NA,NA,NA,NA,NA,NA,NA,1.3356,61.8,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS03.0",3,7.82,30.9774255,NA,NA,NA,NA,55.153491,2.1676699,NA,NA,NA,NA,NA,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS02.0",3,NA,NA,NA,NA,NA,NA,NA,NA,24.0978065,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS04.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8638709,NA,1.3356,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS01.0",3,NA,NA,1.68222283,0.17437676,NA,NA,NA,NA,NA,NA,NA,NA,61.8,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS01.0",4,7.82,30.9774255,NA,NA,NA,NA,55.153491,2.1676699,NA,NA,NA,1.3356,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS03.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8638709,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS04.0",4,NA,NA,1.68222283,NA,NA,NA,NA,NA,24.0978065,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03618","Ap12","A",5,10,289960,"289960XS02.0",4,NA,NA,NA,0.17437676,NA,NA,NA,NA,NA,NA,NA,NA,61.8,7.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS01.0",1,NA,NA,1.32196315,NA,NA,NA,53.1503248,NA,NA,NA,NA,0.9576,NA,7.3
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS04.0",1,7.94,28.9541256,NA,0.13322109,NA,NA,NA,1.7834284,21.4808744,9.6764075,NA,NA,63.7,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS02.0",2,NA,NA,1.32196315,NA,NA,NA,53.1503248,NA,NA,NA,NA,NA,63.7,7.3
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS03.0",2,7.94,28.9541256,NA,0.13322109,NA,NA,NA,NA,21.4808744,9.6764075,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS01.0",2,NA,NA,NA,NA,NA,NA,NA,1.7834284,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS04.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9576,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS01.0",3,7.94,28.9541256,NA,0.13322109,NA,NA,NA,NA,21.4808744,9.6764075,NA,NA,63.7,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS03.0",3,NA,NA,1.32196315,NA,NA,NA,53.1503248,1.7834284,NA,NA,NA,0.9576,NA,7.3
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS02.0",4,7.94,28.9541256,NA,0.13322109,NA,NA,NA,1.7834284,21.4808744,9.6764075,NA,0.9576,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS04.0",4,NA,NA,1.32196315,NA,NA,NA,53.1503248,NA,NA,NA,NA,NA,NA,7.3
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03619","Ap13","A",10,24,289961,"289961XS03.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS03.0",1,8.02,NA,NA,NA,NA,NA,NA,1.2466474,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS02.0",1,NA,26.3757,0.87026091,0.112622,NA,NA,44.6089494,NA,21.6312228,7.0859131,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS01.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6984,69.4,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS04.0",2,8.02,NA,NA,0.112622,NA,NA,NA,1.2466474,NA,NA,NA,0.6984,69.4,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS01.0",2,NA,NA,0.87026091,NA,NA,NA,44.6089494,NA,21.6312228,7.0859131,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS03.0",2,NA,26.3757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS04.0",3,NA,26.3757,NA,NA,NA,NA,44.6089494,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS01.0",3,8.02,NA,NA,0.112622,NA,NA,NA,1.2466474,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS03.0",3,NA,NA,0.87026091,NA,NA,NA,NA,NA,21.6312228,7.0859131,NA,0.6984,69.4,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS02.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS03.0",4,NA,NA,NA,0.112622,NA,NA,44.6089494,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS04.0",4,NA,NA,0.87026091,NA,NA,NA,NA,NA,21.6312228,7.0859131,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS02.0",4,8.02,NA,NA,NA,NA,NA,NA,1.2466474,NA,NA,NA,0.6984,69.4,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0628","S2019KS147101","Roxbury","mollisols","ustolls","haplustolls",39.67578,-99.47791,39.784705,-99.347075,"19N03620","A1","A",24,58,289962,"289962XS01.0",4,NA,26.3757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0629","S2019KS147101A","Roxbury","mollisols","ustolls","haplustolls",39.64507,-99.47789,39.784705,-99.347075,"19N03621","Ap11","A",0,5,289963,"289963XS01.0",1,NA,29.1872884,NA,NA,NA,NA,NA,NA,NA,38.9956308,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0629","S2019KS147101A","Roxbury","mollisols","ustolls","haplustolls",39.64507,-99.47789,39.784705,-99.347075,"19N03621","Ap11","A",0,5,289963,"289963XS03.0",1,NA,NA,NA,0.21544084,NA,NA,NA,2.5400658,NA,NA,NA,NA,NA,5.9
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0629","S2019KS147101A","Roxbury","mollisols","ustolls","haplustolls",39.64507,-99.47789,39.784705,-99.347075,"19N03621","Ap11","A",0,5,289963,"289963XS04.0",1,NA,NA,NA,NA,NA,NA,48.4578531,NA,24.607907,NA,NA,1.9324,64.9,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0629","S2019KS147101A","Roxbury","mollisols","ustolls","haplustolls",39.64507,-99.47789,39.784705,-99.347075,"19N03621","Ap11","A",0,5,289963,"289963XS02.0",1,7.78,NA,2.19544476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2019USKS077","Roxbury Benchmark Soils",2019,"Phillips","Kansas","19N0629","S2019KS147101A","Roxbury","mollisols","ustolls","haplustolls",39.64507,-99.47789,39.784705,-99.347075,"19N03621","Ap11","A",0,5,289963,"289963XS02.0",2,NA,NA,NA,NA,NA,NA,NA,2.5400658,NA,38.9956308,NA,NA,NA,NA
